land_state_Dry,plant_PlantType,plant_state_Health,region_LocationType,time_Season,time_DayTime,environmental_factors_Temperature,environmental_factors_Light,environmental_factors_Wind,environmental_factors_Humidity,environmental_factors_Rain,land_state_P_land_state_Dry,
97.9823807950477,GardenPlant,99.9790746734741,Outdoor,Winter,H6_12,36.00342202756449,580.0240630330505,4.973128586221897,49.978094852564034,9.982015566811338,99.11663464815732
97.44755990903829,GardenPlant,100.05980855043543,Outdoor,Winter,H12_18,35.97696964444995,579.94516813118,4.988208460457493,50.00366233191421,10.002322084077163,97.9823807950477
98.53431582980511,GardenPlant,100.01708862850276,Outdoor,Winter,H18_24,35.99115214504223,579.9594437590638,5.051036982724673,50.04177836492583,10.00785786318621,97.44755990903829
97.43514724212633,GardenPlant,99.97794881489276,Outdoor,Winter,H24_6,36.02337764965013,580.0082584586047,5.0522975720953065,50.007381845617886,10.037946746620287,98.53431582980511
96.24530255871159,GardenPlant,100.01303072669377,Outdoor,Winter,H6_12,35.943465204903305,580.008290031786,4.986987521410536,49.97572983495196,9.949151387969602,97.43514724212633
95.5083162154635,GardenPlant,99.96293962641765,Outdoor,Winter,H12_18,36.01601393611364,579.9915861711465,4.971271978739112,50.049490204165984,9.997302798674434,96.24530255871159
96.32173752292286,GardenPlant,99.97651290732237,Outdoor,Winter,H18_24,36.00098098100814,579.9870952500729,5.020508597485808,50.019879766613094,9.985752671894867,95.5083162154635
95.70160530633483,GardenPlant,100.02043019518622,Outdoor,Winter,H24_6,35.996932771948586,579.9874725628191,5.016062376603683,50.01363060342956,9.996390323925674,96.32173752292286
94.53995971219037,GardenPlant,100.0193937842489,Outdoor,Winter,H6_12,36.00764856488628,580.0469708621114,5.016020757281161,49.99992565638867,10.00902089087985,95.70160530633483
93.78284343791543,GardenPlant,99.97719824704009,Outdoor,Winter,H12_18,35.97979779835547,580.0081200872571,5.0130157997379055,49.994360579306544,10.000875388350257,94.53995971219037
94.74011586482995,GardenPlant,99.99123693998737,Outdoor,Winter,H18_24,35.99373477171406,580.0334966805605,5.0194140211771945,50.00112132770055,9.997355758507087,93.78284343791543
94.08427583998639,GardenPlant,99.95968115199177,Outdoor,Winter,H24_6,35.9720868267447,580.0200016607214,4.960430326268952,50.03159695137447,10.009392759913965,94.74011586482995
92.74478083241242,GardenPlant,99.99252483049243,Outdoor,Winter,H6_12,35.94215626796655,579.9553400268287,4.980138212243764,50.04106688335887,9.984617057382513,94.08427583998639
91.80794555652461,GardenPlant,99.98619667165663,Outdoor,Winter,H12_18,35.963526938644605,580.016814701735,4.9878417204536545,49.9680903618165,9.985219511300128,92.74478083241242
